[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/21/2022 7:37:25 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC	DOC_CMPS_KFP_0348		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:56:29 PM	1	1	NPOC	105.2	105.4	29.96	30.03	NPOC:30.03mg/L	NPOC:30.03mg/L	*******	0.8737	0.83	0.2489	0.83	6	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0348		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 12:59:23 PM	1	2	NPOC	104.7	105.4	29.82	30.03	NPOC:30.03mg/L	NPOC:30.03mg/L	*******	0.8737	0.83	0.2489	0.83	6	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0348		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:02:22 PM	1	3	NPOC	106.4	105.4	30.31	30.03	NPOC:30.03mg/L	NPOC:30.03mg/L	*******	0.8737	0.83	0.2489	0.83	6	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0349		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:10:53 PM	1	1	NPOC	59.01	58.80	16.81	16.75	NPOC:16.75mg/L	NPOC:16.75mg/L	*******	0.2836	0.48	0.08078	0.48	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0349		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:13:49 PM	1	2	NPOC	58.48	58.80	16.66	16.75	NPOC:16.75mg/L	NPOC:16.75mg/L	*******	0.2836	0.48	0.08078	0.48	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0349		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:16:44 PM	1	3	NPOC	58.92	58.80	16.78	16.75	NPOC:16.75mg/L	NPOC:16.75mg/L	*******	0.2836	0.48	0.08078	0.48	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0350		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:24:59 PM	1	1	NPOC	74.03	74.03	21.09	21.09	NPOC:21.09mg/L	NPOC:21.09mg/L	*******	0.3800	0.51	0.1082	0.51	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0350		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:27:48 PM	1	2	NPOC	73.65	74.03	20.98	21.09	NPOC:21.09mg/L	NPOC:21.09mg/L	*******	0.3800	0.51	0.1082	0.51	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0350		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:30:38 PM	1	3	NPOC	74.41	74.03	21.19	21.09	NPOC:21.09mg/L	NPOC:21.09mg/L	*******	0.3800	0.51	0.1082	0.51	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0351		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:38:55 PM	1	1	NPOC	85.99	86.05	24.49	24.51	NPOC:24.51mg/L	NPOC:24.51mg/L	*******	0.7917	0.92	0.2255	0.92	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0351		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:41:56 PM	1	2	NPOC	85.29	86.05	24.29	24.51	NPOC:24.51mg/L	NPOC:24.51mg/L	*******	0.7917	0.92	0.2255	0.92	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0351		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:44:50 PM	1	3	NPOC	86.87	86.05	24.74	24.51	NPOC:24.51mg/L	NPOC:24.51mg/L	*******	0.7917	0.92	0.2255	0.92	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0352		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:52:51 PM	1	1	NPOC	64.20	65.11	18.29	18.54	NPOC:18.54mg/L	NPOC:18.54mg/L	*******	0.7853	1.21	0.2237	1.21	10	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0352		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:55:46 PM	1	2	NPOC	65.55	65.11	18.67	18.54	NPOC:18.54mg/L	NPOC:18.54mg/L	*******	0.7853	1.21	0.2237	1.21	10	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0352		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:58:51 PM	1	3	NPOC	65.57	65.11	18.68	18.54	NPOC:18.54mg/L	NPOC:18.54mg/L	*******	0.7853	1.21	0.2237	1.21	10	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0353		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:06:43 PM	1	1	NPOC	35.51	35.85	10.11	10.21	NPOC:10.21mg/L	NPOC:10.21mg/L	*******	0.3736	1.04	0.1064	1.04	11	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0353		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:09:23 PM	1	2	NPOC	35.79	35.85	10.19	10.21	NPOC:10.21mg/L	NPOC:10.21mg/L	*******	0.3736	1.04	0.1064	1.04	11	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0353		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:12:01 PM	1	3	NPOC	36.25	35.85	10.33	10.21	NPOC:10.21mg/L	NPOC:10.21mg/L	*******	0.3736	1.04	0.1064	1.04	11	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0354		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:20:15 PM	1	1	NPOC	68.72	69.67	19.57	19.84	NPOC:19.84mg/L	NPOC:19.84mg/L	*******	1.145	1.64	0.3263	1.64	12	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0354		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:23:11 PM	1	2	NPOC	69.34	69.67	19.75	19.84	NPOC:19.84mg/L	NPOC:19.84mg/L	*******	1.145	1.64	0.3263	1.64	12	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0354		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:26:19 PM	1	3	NPOC	70.94	69.67	20.21	19.84	NPOC:19.84mg/L	NPOC:19.84mg/L	*******	1.145	1.64	0.3263	1.64	12	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0355		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:34:22 PM	1	1	NPOC	39.59	40.34	11.28	11.49	NPOC:11.49mg/L	NPOC:11.49mg/L	*******	0.6712	1.66	0.1912	1.66	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0355		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:37:16 PM	1	2	NPOC	40.53	40.34	11.54	11.49	NPOC:11.49mg/L	NPOC:11.49mg/L	*******	0.6712	1.66	0.1912	1.66	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0355		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:40:02 PM	1	3	NPOC	40.89	40.34	11.65	11.49	NPOC:11.49mg/L	NPOC:11.49mg/L	*******	0.6712	1.66	0.1912	1.66	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0356		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:48:01 PM	1	1	NPOC	46.14	46.43	13.14	13.23	NPOC:13.23mg/L	NPOC:13.23mg/L	*******	0.6516	1.40	0.1856	1.40	14	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0356		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:50:50 PM	1	2	NPOC	45.98	46.43	13.10	13.23	NPOC:13.23mg/L	NPOC:13.23mg/L	*******	0.6516	1.40	0.1856	1.40	14	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0356		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:53:37 PM	1	3	NPOC	47.18	46.43	13.44	13.23	NPOC:13.23mg/L	NPOC:13.23mg/L	*******	0.6516	1.40	0.1856	1.40	14	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0357		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:01:51 PM	1	1	NPOC	61.51	61.54	17.52	17.53	NPOC:17.53mg/L	NPOC:17.53mg/L	*******	0.5108	0.83	0.1455	0.83	15	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0357		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:04:36 PM	1	2	NPOC	61.05	61.54	17.39	17.53	NPOC:17.53mg/L	NPOC:17.53mg/L	*******	0.5108	0.83	0.1455	0.83	15	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0357		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:07:27 PM	1	3	NPOC	62.07	61.54	17.68	17.53	NPOC:17.53mg/L	NPOC:17.53mg/L	*******	0.5108	0.83	0.1455	0.83	15	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0358		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:15:16 PM	1	1	NPOC	24.78	24.76	7.058	7.052	NPOC:7.052mg/L	NPOC:7.052mg/L	*******	0.3256	1.32	0.09275	1.32	16	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0358		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:17:44 PM	1	2	NPOC	24.42	24.76	6.956	7.052	NPOC:7.052mg/L	NPOC:7.052mg/L	*******	0.3256	1.32	0.09275	1.32	16	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0358		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:20:19 PM	1	3	NPOC	25.07	24.76	7.141	7.052	NPOC:7.052mg/L	NPOC:7.052mg/L	*******	0.3256	1.32	0.09275	1.32	16	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0359		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:28:20 PM	1	1	NPOC	39.18	39.39	11.16	11.22	NPOC:11.22mg/L	NPOC:11.22mg/L	*******	0.5707	1.45	0.1626	1.45	17	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0359		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:31:12 PM	1	2	NPOC	38.96	39.39	11.10	11.22	NPOC:11.22mg/L	NPOC:11.22mg/L	*******	0.5707	1.45	0.1626	1.45	17	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0359		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:33:59 PM	1	3	NPOC	40.04	39.39	11.40	11.22	NPOC:11.22mg/L	NPOC:11.22mg/L	*******	0.5707	1.45	0.1626	1.45	17	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0360		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:41:59 PM	1	1	NPOC	50.60	51.23	14.41	14.59	NPOC:14.59mg/L	NPOC:14.59mg/L	*******	0.7586	1.48	0.2161	1.48	18	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0360		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:44:40 PM	1	2	NPOC	51.01	51.23	14.53	14.59	NPOC:14.59mg/L	NPOC:14.59mg/L	*******	0.7586	1.48	0.2161	1.48	18	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0360		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:47:25 PM	1	3	NPOC	52.07	51.23	14.83	14.59	NPOC:14.59mg/L	NPOC:14.59mg/L	*******	0.7586	1.48	0.2161	1.48	18	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0361		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:55:31 PM	1	1	NPOC	49.56	49.67	14.12	14.15	NPOC:14.15mg/L	NPOC:14.15mg/L	*******	0.5281	1.06	0.1504	1.06	19	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0361		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:58:18 PM	1	2	NPOC	49.20	49.67	14.01	14.15	NPOC:14.15mg/L	NPOC:14.15mg/L	*******	0.5281	1.06	0.1504	1.06	19	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0361		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:00:58 PM	1	3	NPOC	50.24	49.67	14.31	14.15	NPOC:14.15mg/L	NPOC:14.15mg/L	*******	0.5281	1.06	0.1504	1.06	19	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0362		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:09:09 PM	1	1	NPOC	102.7	102.5	29.25	29.19	NPOC:29.19mg/L	NPOC:29.19mg/L	*******	0.5859	0.57	0.1669	0.57	20	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0362		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:11:55 PM	1	2	NPOC	101.8	102.5	29.00	29.19	NPOC:29.19mg/L	NPOC:29.19mg/L	*******	0.5859	0.57	0.1669	0.57	20	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0362		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:14:50 PM	1	3	NPOC	102.9	102.5	29.31	29.19	NPOC:29.19mg/L	NPOC:29.19mg/L	*******	0.5859	0.57	0.1669	0.57	20	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0363		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:22:56 PM	1	1	NPOC	40.51	40.36	11.54	11.50	NPOC:11.50mg/L	NPOC:11.50mg/L	*******	0.2318	0.57	0.06603	0.57	21	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0363		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:25:41 PM	1	2	NPOC	40.09	40.36	11.42	11.50	NPOC:11.50mg/L	NPOC:11.50mg/L	*******	0.2318	0.57	0.06603	0.57	21	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0363		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:28:18 PM	1	3	NPOC	40.47	40.36	11.53	11.50	NPOC:11.50mg/L	NPOC:11.50mg/L	*******	0.2318	0.57	0.06603	0.57	21	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0364		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:36:42 PM	1	1	NPOC	100.8	101.5	28.71	28.91	NPOC:28.91mg/L	NPOC:28.91mg/L	*******	0.6245	0.62	0.1779	0.62	22	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0364		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:39:39 PM	1	2	NPOC	101.7	101.5	28.97	28.91	NPOC:28.91mg/L	NPOC:28.91mg/L	*******	0.6245	0.62	0.1779	0.62	22	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0364		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:42:34 PM	1	3	NPOC	102.0	101.5	29.05	28.91	NPOC:28.91mg/L	NPOC:28.91mg/L	*******	0.6245	0.62	0.1779	0.62	22	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0365		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:49:53 PM	1	1	NPOC	1.537	1.191	0.4378	0.3393	NPOC:0.3393mg/L	NPOC:0.3393mg/L	*******	0.1006	8.44	0.02865	8.44	23	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0365		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:52:00 PM	1	2	NPOC	1.294	1.191	0.3686	0.3393	NPOC:0.3393mg/L	NPOC:0.3393mg/L	*******	0.1006	8.44	0.02865	8.44	23	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0365		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:54:07 PM	1	3	NPOC	1.093	1.191	0.3113	0.3393	NPOC:0.3393mg/L	NPOC:0.3393mg/L	*******	0.1006	8.44	0.02865	8.44	23	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0365		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:56:14 PM	1	4	NPOC	1.187	1.191	0.3381	0.3393	NPOC:0.3393mg/L	NPOC:0.3393mg/L	*******	0.1006	8.44	0.02865	8.44	23	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0365		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:58:24 PM	1	5	NPOC	1.620	1.191	0.4614	0.3393	NPOC:0.3393mg/L	NPOC:0.3393mg/L	*******	0.1006	8.44	0.02865	8.44	23	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0366		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:05:55 PM	1	1	NPOC	0.4737	0.4420	0.1349	0.1259	NPOC:0.1259mg/L	NPOC:0.1259mg/L	*******	0.04476	10.13	0.01275	10.13	24	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0366		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:08:05 PM	1	2	NPOC	0.4615	0.4420	0.1315	0.1259	NPOC:0.1259mg/L	NPOC:0.1259mg/L	*******	0.04476	10.13	0.01275	10.13	24	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0366		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:10:12 PM	1	3	NPOC	0.3908	0.4420	0.1113	0.1259	NPOC:0.1259mg/L	NPOC:0.1259mg/L	*******	0.04476	10.13	0.01275	10.13	24	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:02:21 PM	1	1	NPOC	1.424	1.369	0.4056	0.3898	NPOC:0.3898mg/L	NPOC:0.3898mg/L	*******	0.09932	7.26	0.02829	7.26	72	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:04:29 PM	1	2	NPOC	1.011	1.369	0.2880	0.3898	NPOC:0.3898mg/L	NPOC:0.3898mg/L	*******	0.09932	7.26	0.02829	7.26	72	1	50	1.000	
