[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/15/2022 1:36:45 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC	DOC_CMPS_KFP_0029		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 2:56:12 AM	1	2	NPOC	7.143	7.216	2.000	2.020	NPOC:2.020mg/L	NPOC:2.020mg/L	*******	0.1417	1.96	0.03969	1.96	29	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0029		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 2:58:38 AM	1	3	NPOC	7.379	7.216	2.066	2.020	NPOC:2.020mg/L	NPOC:2.020mg/L	*******	0.1417	1.96	0.03969	1.96	29	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0029		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:01:05 AM	1	4	NPOC	7.125	7.216	1.995	2.020	NPOC:2.020mg/L	NPOC:2.020mg/L	*******	0.1417	1.96	0.03969	1.96	29	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0030		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:08:51 AM	1	1	NPOC	11.72	13.91	3.282	3.896	NPOC:3.896mg/L	NPOC:3.896mg/L	*******	0.4735	3.40	0.1326	3.40	30	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0030		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:11:53 AM	1	2	NPOC	13.41	13.91	3.755	3.896	NPOC:3.896mg/L	NPOC:3.896mg/L	*******	0.4735	3.40	0.1326	3.40	30	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0030		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:14:21 AM	1	3	NPOC	11.65	13.91	3.262	3.896	NPOC:3.896mg/L	NPOC:3.896mg/L	*******	0.4735	3.40	0.1326	3.40	30	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0030		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:19:29 AM	1	4	NPOC	14.35	13.91	4.018	3.896	NPOC:3.896mg/L	NPOC:3.896mg/L	T******	0.4735	3.40	0.1326	3.40	30	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0030		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:22:02 AM	1	5	NPOC	13.98	13.91	3.914	3.896	NPOC:3.896mg/L	NPOC:3.896mg/L	*******	0.4735	3.40	0.1326	3.40	30	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0031		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:29:54 AM	1	1	NPOC	10.80	11.49	3.024	3.217	NPOC:3.217mg/L	NPOC:3.217mg/L	*******	0.1411	1.23	0.03950	1.23	31	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0031		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:32:29 AM	1	2	NPOC	11.47	11.49	3.212	3.217	NPOC:3.217mg/L	NPOC:3.217mg/L	*******	0.1411	1.23	0.03950	1.23	31	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0031		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:35:10 AM	1	3	NPOC	11.64	11.49	3.259	3.217	NPOC:3.217mg/L	NPOC:3.217mg/L	*******	0.1411	1.23	0.03950	1.23	31	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0031		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:37:35 AM	1	4	NPOC	11.36	11.49	3.181	3.217	NPOC:3.217mg/L	NPOC:3.217mg/L	*******	0.1411	1.23	0.03950	1.23	31	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0032		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:45:09 AM	1	1	NPOC	8.988	9.988	2.517	2.797	NPOC:2.797mg/L	NPOC:2.797mg/L	*******	0.1379	1.38	0.03860	1.38	32	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0032		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:47:45 AM	1	2	NPOC	9.871	9.988	2.764	2.797	NPOC:2.797mg/L	NPOC:2.797mg/L	*******	0.1379	1.38	0.03860	1.38	32	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0032		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:50:20 AM	1	3	NPOC	10.14	9.988	2.839	2.797	NPOC:2.797mg/L	NPOC:2.797mg/L	*******	0.1379	1.38	0.03860	1.38	32	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0032		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 3:52:45 AM	1	4	NPOC	9.953	9.988	2.787	2.797	NPOC:2.797mg/L	NPOC:2.797mg/L	*******	0.1379	1.38	0.03860	1.38	32	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0033		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:00:25 AM	1	1	NPOC	8.959	9.772	2.508	2.736	NPOC:2.736mg/L	NPOC:2.736mg/L	*******	0.2587	2.65	0.07244	2.65	33	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0033		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:02:47 AM	1	2	NPOC	9.363	9.772	2.622	2.736	NPOC:2.736mg/L	NPOC:2.736mg/L	*******	0.2587	2.65	0.07244	2.65	33	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0033		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:05:10 AM	1	3	NPOC	9.478	9.772	2.654	2.736	NPOC:2.736mg/L	NPOC:2.736mg/L	*******	0.2587	2.65	0.07244	2.65	33	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0033		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:07:46 AM	1	4	NPOC	9.873	9.772	2.764	2.736	NPOC:2.736mg/L	NPOC:2.736mg/L	*******	0.2587	2.65	0.07244	2.65	33	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0033		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:10:09 AM	1	5	NPOC	9.965	9.772	2.790	2.736	NPOC:2.736mg/L	NPOC:2.736mg/L	*******	0.2587	2.65	0.07244	2.65	33	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0034		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:17:58 AM	1	1	NPOC	8.486	7.621	2.376	2.134	NPOC:2.134mg/L	NPOC:2.134mg/L	*******	0.3678	4.83	0.1030	4.83	34	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0034		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:20:46 AM	1	2	NPOC	10.01	7.621	2.803	2.134	NPOC:2.134mg/L	NPOC:2.134mg/L	*******	0.3678	4.83	0.1030	4.83	34	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0034		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:23:16 AM	1	3	NPOC	7.287	7.621	2.040	2.134	NPOC:2.134mg/L	NPOC:2.134mg/L	*******	0.3678	4.83	0.1030	4.83	34	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0034		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:25:50 AM	1	4	NPOC	8.015	7.621	2.244	2.134	NPOC:2.134mg/L	NPOC:2.134mg/L	*******	0.3678	4.83	0.1030	4.83	34	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0034		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:28:20 AM	1	5	NPOC	7.560	7.621	2.117	2.134	NPOC:2.134mg/L	NPOC:2.134mg/L	*******	0.3678	4.83	0.1030	4.83	34	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0035		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:36:22 AM	1	1	NPOC	9.786	9.339	2.740	2.615	NPOC:2.615mg/L	NPOC:2.615mg/L	*******	0.1262	1.35	0.03533	1.35	35	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0035		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:39:03 AM	1	2	NPOC	9.224	9.339	2.583	2.615	NPOC:2.615mg/L	NPOC:2.615mg/L	*******	0.1262	1.35	0.03533	1.35	35	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0035		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:41:37 AM	1	3	NPOC	9.474	9.339	2.653	2.615	NPOC:2.615mg/L	NPOC:2.615mg/L	*******	0.1262	1.35	0.03533	1.35	35	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0035		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:44:01 AM	1	4	NPOC	9.319	9.339	2.609	2.615	NPOC:2.615mg/L	NPOC:2.615mg/L	*******	0.1262	1.35	0.03533	1.35	35	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0036		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:52:23 AM	1	1	NPOC	8.996	10.77	2.519	3.016	NPOC:3.016mg/L	NPOC:3.016mg/L	*******	0.3493	3.24	0.09781	3.24	36	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0036		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 4:57:34 AM	1	2	NPOC	10.71	10.77	2.999	3.016	NPOC:3.016mg/L	NPOC:3.016mg/L	T******	0.3493	3.24	0.09781	3.24	36	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0036		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:00:20 AM	1	3	NPOC	11.15	10.77	3.122	3.016	NPOC:3.016mg/L	NPOC:3.016mg/L	*******	0.3493	3.24	0.09781	3.24	36	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0036		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:02:48 AM	1	4	NPOC	10.46	10.77	2.929	3.016	NPOC:3.016mg/L	NPOC:3.016mg/L	*******	0.3493	3.24	0.09781	3.24	36	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0036		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:05:08 AM	1	5	NPOC	8.254	10.77	2.311	3.016	NPOC:3.016mg/L	NPOC:3.016mg/L	*******	0.3493	3.24	0.09781	3.24	36	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0037		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:13:26 AM	1	1	NPOC	11.94	11.86	3.343	3.322	NPOC:3.322mg/L	NPOC:3.322mg/L	*******	0.1002	0.84	0.02805	0.84	37	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0037		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:16:09 AM	1	2	NPOC	12.55	11.86	3.514	3.322	NPOC:3.322mg/L	NPOC:3.322mg/L	*******	0.1002	0.84	0.02805	0.84	37	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0037		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:18:35 AM	1	3	NPOC	11.75	11.86	3.290	3.322	NPOC:3.322mg/L	NPOC:3.322mg/L	*******	0.1002	0.84	0.02805	0.84	37	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0037		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:21:11 AM	1	4	NPOC	11.90	11.86	3.332	3.322	NPOC:3.322mg/L	NPOC:3.322mg/L	*******	0.1002	0.84	0.02805	0.84	37	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0038		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:28:29 AM	1	1	NPOC	1.895	2.044	0.5306	0.5722	NPOC:0.5722mg/L	NPOC:0.5722mg/L	*******	0.1324	6.48	0.03708	6.48	38	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0038		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:30:36 AM	1	2	NPOC	2.087	2.044	0.5843	0.5722	NPOC:0.5722mg/L	NPOC:0.5722mg/L	*******	0.1324	6.48	0.03708	6.48	38	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0038		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:32:43 AM	1	3	NPOC	2.149	2.044	0.6017	0.5722	NPOC:0.5722mg/L	NPOC:0.5722mg/L	*******	0.1324	6.48	0.03708	6.48	38	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0038		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:35:01 AM	1	4	NPOC	3.112	2.044	0.8713	0.5722	NPOC:0.5722mg/L	NPOC:0.5722mg/L	*******	0.1324	6.48	0.03708	6.48	38	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0038		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:37:10 AM	1	5	NPOC	0.9317	2.044	0.2609	0.5722	NPOC:0.5722mg/L	NPOC:0.5722mg/L	*******	0.1324	6.48	0.03708	6.48	38	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0039		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:44:41 AM	1	1	NPOC	0.7713	2.760	0.2160	0.7729	NPOC:0.7729mg/L	NPOC:0.7729mg/L	*******	0.5359	19.41	0.1500	19.41	39	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0039		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:46:48 AM	1	2	NPOC	0.6360	2.760	0.1781	0.7729	NPOC:0.7729mg/L	NPOC:0.7729mg/L	*******	0.5359	19.41	0.1500	19.41	39	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0039		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:51:55 AM	1	3	NPOC	2.725	2.760	0.7630	0.7729	NPOC:0.7729mg/L	NPOC:0.7729mg/L	T******	0.5359	19.41	0.1500	19.41	39	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0039		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:54:29 AM	1	4	NPOC	3.313	2.760	0.9276	0.7729	NPOC:0.7729mg/L	NPOC:0.7729mg/L	*******	0.5359	19.41	0.1500	19.41	39	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0039		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 5:56:51 AM	1	5	NPOC	2.243	2.760	0.6280	0.7729	NPOC:0.7729mg/L	NPOC:0.7729mg/L	*******	0.5359	19.41	0.1500	19.41	39	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0040		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:04:57 AM	1	1	NPOC	15.90	15.85	4.452	4.439	NPOC:4.439mg/L	NPOC:4.439mg/L	*******	0.2928	1.85	0.08198	1.85	40	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0040		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:07:37 AM	1	2	NPOC	15.54	15.85	4.351	4.439	NPOC:4.439mg/L	NPOC:4.439mg/L	*******	0.2928	1.85	0.08198	1.85	40	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0040		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:10:22 AM	1	3	NPOC	16.12	15.85	4.513	4.439	NPOC:4.439mg/L	NPOC:4.439mg/L	*******	0.2928	1.85	0.08198	1.85	40	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0041		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:18:02 AM	1	1	NPOC	7.329	7.946	2.052	2.225	NPOC:2.225mg/L	NPOC:2.225mg/L	*******	0.1042	1.31	0.02917	1.31	41	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0041		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:20:39 AM	1	2	NPOC	7.389	7.946	2.069	2.225	NPOC:2.225mg/L	NPOC:2.225mg/L	*******	0.1042	1.31	0.02917	1.31	41	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0041		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:23:08 AM	1	3	NPOC	7.830	7.946	2.192	2.225	NPOC:2.225mg/L	NPOC:2.225mg/L	*******	0.1042	1.31	0.02917	1.31	41	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0041		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:25:29 AM	1	4	NPOC	7.978	7.946	2.234	2.225	NPOC:2.225mg/L	NPOC:2.225mg/L	*******	0.1042	1.31	0.02917	1.31	41	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0041		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:27:58 AM	1	5	NPOC	8.031	7.946	2.249	2.225	NPOC:2.225mg/L	NPOC:2.225mg/L	*******	0.1042	1.31	0.02917	1.31	41	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0042		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:35:45 AM	1	1	NPOC	7.032	7.226	1.969	2.023	NPOC:2.023mg/L	NPOC:2.023mg/L	*******	0.1805	2.50	0.05054	2.50	42	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0042		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:38:09 AM	1	2	NPOC	7.257	7.226	2.032	2.023	NPOC:2.023mg/L	NPOC:2.023mg/L	*******	0.1805	2.50	0.05054	2.50	42	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0042		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:40:40 AM	1	3	NPOC	7.389	7.226	2.069	2.023	NPOC:2.023mg/L	NPOC:2.023mg/L	*******	0.1805	2.50	0.05054	2.50	42	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0042		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_06_30_12_20_49.cal	1.00			7/1/2022 6:45:50 AM	1	4	NPOC	8.004	7.226	2.241	2.023	NPOC:2.023mg/L	NPOC:2.023mg/L	T******	0.1805	2.50	0.05054	2.50	42	1	50	1.000	
